image_id,label,sim_pos_patch_max,patch_level_accuracy
451308,book,0.04928938,0.006944444444444444
139,book,0.0339193,0.0
91615,book,0.033984408,0.003472222222222222
65074,book,0.040633354,0.0
96001,book,0.060351066,0.05555555555555555
551439,book,0.066948295,0.029513888888888888
443303,book,0.043446008,0.0
366884,book,0.050486438,0.005208333333333333
433192,book,0.03651048,0.0
125129,book,0.068458445,0.020833333333333332
473219,book,0.071305186,0.015625
37740,book,0.032139666,0.001736111111111111
317999,book,0.04696629,0.008680555555555556
379842,book,0.06772627,0.043402777777777776
302030,book,0.052340753,0.019097222222222224
387098,book,0.055038627,0.010416666666666666
287667,book,0.03334161,0.0
384527,book,0.030410536,0.0
476810,book,0.02835089,0.0
565877,book,0.0743943,0.008680555555555556
482319,book,0.042801626,0.003472222222222222
342367,book,0.036921155,0.003472222222222222
77396,book,0.044064894,0.005208333333333333
427655,book,0.027264597,0.0
157767,book,0.03996892,0.0
455937,book,0.03223379,0.003472222222222222
457078,book,0.05544927,0.013888888888888888
16958,book,0.05115115,0.04861111111111111
580410,book,0.04216688,0.020833333333333332
632,book,0.04259063,0.024305555555555556
58111,book,0.040137615,0.0
182162,book,0.044290185,0.001736111111111111
128148,book,0.049266748,0.010416666666666666
340175,book,0.035448298,0.001736111111111111
199771,book,0.030408463,0.0
471893,book,0.046851464,0.015625
106389,book,0.049006477,0.010416666666666666
139684,book,0.059437115,0.010416666666666666
570456,book,0.039353147,0.001736111111111111
385719,book,0.056078553,0.013888888888888888
200252,book,0.029807402,0.0
494913,book,0.03712073,0.003472222222222222
479248,book,0.027326763,0.003472222222222222
297353,book,0.041149195,0.001736111111111111
154431,book,0.047668654,0.008680555555555556
400082,book,0.06302354,0.027777777777777776
104666,book,0.03456416,0.0
63602,book,0.044815697,0.0
379441,book,0.048795618,0.024305555555555556
543047,book,0.037057556,0.0
386912,book,0.06562357,0.017361111111111112
283785,book,0.060876496,0.05381944444444445
71226,book,0.05239703,0.005208333333333333
415741,book,0.026286427,0.0
509260,book,0.05356686,0.05381944444444445
413247,book,0.041455545,0.0
287649,book,0.02704423,0.0
26564,book,0.06602404,0.041666666666666664
553664,book,0.04164677,0.005208333333333333
400161,book,0.05116514,0.010416666666666666
123633,book,0.029107627,0.0
231831,book,0.037641317,0.0
376264,book,0.06694514,0.015625
419601,book,0.032719806,0.0
416451,book,0.047868304,0.012152777777777778
458255,book,0.070796415,0.027777777777777776
60899,book,0.029116279,0.0
109313,book,0.044430606,0.005208333333333333
568710,book,0.03834608,0.0
121586,book,0.04507118,0.006944444444444444
466125,book,0.02632774,0.0
529148,book,0.04673573,0.006944444444444444
375278,book,0.03859619,0.006944444444444444
124659,book,0.045926426,0.013888888888888888
213086,book,0.036838613,0.015625
367386,book,0.03905402,0.0
529568,book,0.050284,0.005208333333333333
245026,book,0.033105146,0.006944444444444444
251140,book,0.07328997,0.0763888888888889
144798,book,0.06958783,0.017361111111111112
370478,book,0.04920349,0.008680555555555556
115870,book,0.038519975,0.005208333333333333
255165,book,0.05407407,0.024305555555555556
325483,book,0.0313653,0.0
39477,book,0.037942275,0.0
286182,book,0.031988572,0.001736111111111111
242934,book,0.046807576,0.024305555555555556
