image_id,label,layer,sim_pos_patch_max,patch_level_accuracy
354753,car,22,0.05148763,0.041666666666666664
354753,car,23,0.056005936,0.04861111111111111
354753,car,24,0.052069403,0.03993055555555555
354753,car,25,0.052953698,0.04513888888888889
354753,car,26,0.051993106,0.06076388888888889
354753,car,27,0.05331325,0.07465277777777778
354753,car,28,0.05709664,0.09895833333333333
354753,car,29,0.056972038,0.08159722222222222
354753,car,30,0.054240335,0.08333333333333333
354753,car,31,0.046423882,0.03993055555555555
354753,car,32,0.040121596,0.008680555555555556
293794,car,1,0.06812601,0.16319444444444445
293794,car,2,0.06538269,0.16666666666666666
293794,car,3,0.065391615,0.2013888888888889
293794,car,4,0.06295571,0.1857638888888889
293794,car,5,0.06203097,0.1892361111111111
293794,car,6,0.06597604,0.0798611111111111
293794,car,7,0.060508892,0.019097222222222224
293794,car,8,0.06482552,0.026041666666666668
293794,car,9,0.07150113,0.03125
293794,car,10,0.081176236,0.03298611111111111
293794,car,11,0.08133499,0.11458333333333333
293794,car,12,0.07617876,0.029513888888888888
293794,car,13,0.081005804,0.059027777777777776
293794,car,14,0.08309765,0.026041666666666668
293794,car,15,0.08063152,0.043402777777777776
293794,car,16,0.092201695,0.07291666666666667
293794,car,17,0.09093246,0.04861111111111111
293794,car,18,0.09100238,0.041666666666666664
293794,car,19,0.10525205,0.04861111111111111
293794,car,20,0.09362649,0.03993055555555555
293794,car,21,0.095758006,0.03819444444444445
293794,car,22,0.0933605,0.029513888888888888
293794,car,23,0.09287883,0.046875
293794,car,24,0.07708788,0.043402777777777776
293794,car,25,0.07420404,0.03125
293794,car,26,0.07512574,0.06076388888888889
293794,car,27,0.07899218,0.08854166666666667
293794,car,28,0.0780357,0.08854166666666667
293794,car,29,0.075247884,0.0642361111111111
293794,car,30,0.072093226,0.05555555555555555
293794,car,31,0.06508894,0.050347222222222224
293794,car,32,0.0372864,0.012152777777777778
344909,car,1,0.068147995,0.2569444444444444
344909,car,2,0.06626128,0.2569444444444444
344909,car,3,0.066599935,0.2829861111111111
344909,car,4,0.0644923,0.28125
344909,car,5,0.06054925,0.2743055555555556
344909,car,6,0.05972449,0.13541666666666666
344909,car,7,0.05276616,0.041666666666666664
344909,car,8,0.052833907,0.029513888888888888
344909,car,9,0.055999056,0.059027777777777776
344909,car,10,0.06306079,0.052083333333333336
344909,car,11,0.059060078,0.08680555555555555
344909,car,12,0.047142796,0.046875
344909,car,13,0.05090671,0.11284722222222222
344909,car,14,0.058377232,0.06944444444444445
344909,car,15,0.062496133,0.059027777777777776
344909,car,16,0.07767576,0.06597222222222222
344909,car,17,0.073547706,0.0763888888888889
344909,car,18,0.0669805,0.06076388888888889
344909,car,19,0.07539881,0.06770833333333333
344909,car,20,0.07877997,0.06076388888888889
344909,car,21,0.08285949,0.059027777777777776
344909,car,22,0.07680291,0.06076388888888889
344909,car,23,0.07625313,0.0625
344909,car,24,0.059390172,0.07118055555555555
344909,car,25,0.061880432,0.06944444444444445
344909,car,26,0.058850896,0.08333333333333333
344909,car,27,0.06152517,0.109375
344909,car,28,0.06456679,0.125
344909,car,29,0.056576516,0.13541666666666666
344909,car,30,0.059144862,0.11631944444444445
344909,car,31,0.055806734,0.07118055555555555
344909,car,32,0.038717017,0.013888888888888888
323828,car,1,0.061118994,0.24479166666666666
323828,car,2,0.059308995,0.2482638888888889
323828,car,3,0.05935335,0.2673611111111111
323828,car,4,0.055896178,0.2743055555555556
323828,car,5,0.05434979,0.2760416666666667
323828,car,6,0.05124852,0.2013888888888889
323828,car,7,0.044979434,0.07465277777777778
323828,car,8,0.04789454,0.07291666666666667
323828,car,9,0.049492083,0.07291666666666667
323828,car,10,0.05934428,0.07465277777777778
323828,car,11,0.06072862,0.1267361111111111
323828,car,12,0.053220317,0.09722222222222222
323828,car,13,0.06028087,0.1388888888888889
323828,car,14,0.06270578,0.10243055555555555
323828,car,15,0.06727214,0.11458333333333333
323828,car,16,0.07220447,0.13194444444444445
323828,car,17,0.08067289,0.125
323828,car,18,0.08544093,0.09722222222222222
323828,car,19,0.10387328,0.125
323828,car,20,0.100017995,0.1284722222222222
323828,car,21,0.103881955,0.10416666666666667
323828,car,22,0.10265367,0.125
323828,car,23,0.101274386,0.10069444444444445
323828,car,24,0.09697032,0.052083333333333336
323828,car,25,0.096787184,0.078125
323828,car,26,0.10024086,0.125
323828,car,27,0.100947015,0.1388888888888889
323828,car,28,0.10193629,0.13368055555555555
323828,car,29,0.09601408,0.1388888888888889
323828,car,30,0.09384562,0.11979166666666667
323828,car,31,0.0870729,0.06597222222222222
323828,car,32,0.049302727,0.012152777777777778
488664,car,1,0.056298688,0.4131944444444444
488664,car,2,0.05375281,0.4079861111111111
488664,car,3,0.053947404,0.4288194444444444
488664,car,4,0.05296137,0.421875
488664,car,5,0.046557393,0.3940972222222222
488664,car,6,0.04637527,0.3194444444444444
488664,car,7,0.04535032,0.078125
488664,car,8,0.04485817,0.06944444444444445
488664,car,9,0.04501892,0.05381944444444445
488664,car,10,0.04615718,0.06076388888888889
488664,car,11,0.056361176,0.12152777777777778
488664,car,12,0.049567677,0.08854166666666667
488664,car,13,0.05411301,0.11805555555555555
488664,car,14,0.05297779,0.10416666666666667
488664,car,15,0.057122126,0.078125
488664,car,16,0.066909686,0.09027777777777778
488664,car,17,0.06423411,0.0763888888888889
488664,car,18,0.059264235,0.07118055555555555
488664,car,19,0.0672816,0.08159722222222222
488664,car,20,0.06435446,0.08854166666666667
488664,car,21,0.062366407,0.08680555555555555
488664,car,22,0.05904775,0.10590277777777778
488664,car,23,0.05566913,0.1076388888888889
488664,car,24,0.04957371,0.08506944444444445
488664,car,25,0.049996026,0.09375
488664,car,26,0.05406891,0.1111111111111111
488664,car,27,0.05531978,0.14583333333333334
488664,car,28,0.052077588,0.15625
488664,car,29,0.04808276,0.125
488664,car,30,0.047846753,0.109375
488664,car,31,0.04485901,0.06770833333333333
488664,car,32,0.040243093,0.006944444444444444
356424,car,1,0.06537602,0.2465277777777778
356424,car,2,0.063199,0.2604166666666667
356424,car,3,0.06340956,0.2847222222222222
356424,car,4,0.06302902,0.2951388888888889
356424,car,5,0.058413733,0.2569444444444444
356424,car,6,0.05707132,0.2204861111111111
356424,car,7,0.051162235,0.043402777777777776
356424,car,8,0.053416766,0.027777777777777776
356424,car,9,0.06353632,0.034722222222222224
356424,car,10,0.06686806,0.03125
356424,car,11,0.06674882,0.10416666666666667
356424,car,12,0.06589995,0.043402777777777776
356424,car,13,0.069002986,0.07118055555555555
356424,car,14,0.07884215,0.03993055555555555
356424,car,15,0.07776189,0.026041666666666668
356424,car,16,0.08541174,0.06944444444444445
356424,car,17,0.091259,0.07118055555555555
356424,car,18,0.0915546,0.052083333333333336
356424,car,19,0.10650628,0.0625
356424,car,20,0.09494478,0.0642361111111111
356424,car,21,0.09629072,0.05381944444444445
356424,car,22,0.09302657,0.06076388888888889
356424,car,23,0.09188597,0.07291666666666667
356424,car,24,0.07746112,0.0625
356424,car,25,0.07503267,0.07291666666666667
356424,car,26,0.071813725,0.08333333333333333
356424,car,27,0.076024726,0.08680555555555555
356424,car,28,0.072939724,0.0920138888888889
356424,car,29,0.06784452,0.09375
356424,car,30,0.06583336,0.0954861111111111
356424,car,31,0.055644587,0.0642361111111111
356424,car,32,0.038777087,0.015625
521052,car,1,0.06213385,0.2222222222222222
521052,car,2,0.058421444,0.2222222222222222
521052,car,3,0.05794187,0.2638888888888889
521052,car,4,0.058214404,0.2847222222222222
521052,car,5,0.0610987,0.2847222222222222
521052,car,6,0.06389707,0.2378472222222222
521052,car,7,0.06465935,0.1840277777777778
521052,car,8,0.07499805,0.11805555555555555
521052,car,9,0.07447681,0.1371527777777778
521052,car,10,0.07976541,0.1597222222222222
521052,car,11,0.07508978,0.2222222222222222
521052,car,12,0.071424305,0.18229166666666666
521052,car,13,0.07478134,0.2847222222222222
521052,car,14,0.07328278,0.21875
521052,car,15,0.07961721,0.1736111111111111
521052,car,16,0.079127796,0.1892361111111111
521052,car,17,0.08033972,0.17881944444444445
521052,car,18,0.08449437,0.1527777777777778
521052,car,19,0.0796605,0.17708333333333334
521052,car,20,0.08165331,0.1527777777777778
521052,car,21,0.07549672,0.11631944444444445
521052,car,22,0.0757118,0.13368055555555555
521052,car,23,0.077683695,0.1527777777777778
521052,car,24,0.07160749,0.14583333333333334
521052,car,25,0.06958504,0.15104166666666666
521052,car,26,0.06943031,0.18055555555555555
521052,car,27,0.073151685,0.17881944444444445
521052,car,28,0.07043314,0.19270833333333334
521052,car,29,0.06265135,0.1736111111111111
521052,car,30,0.06122815,0.16493055555555555
521052,car,31,0.056461826,0.140625
521052,car,32,0.03922781,0.005208333333333333
344888,car,1,0.06427609,0.359375
344888,car,2,0.061621852,0.3680555555555556
344888,car,3,0.059478745,0.4114583333333333
344888,car,4,0.060282875,0.3940972222222222
344888,car,5,0.054841623,0.3697916666666667
344888,car,6,0.05274097,0.2777777777777778
344888,car,7,0.043241248,0.06944444444444445
344888,car,8,0.042928662,0.05381944444444445
344888,car,9,0.043135326,0.057291666666666664
344888,car,10,0.051583275,0.057291666666666664
344888,car,11,0.05694014,0.09375
344888,car,12,0.05130607,0.03819444444444445
344888,car,13,0.0531819,0.057291666666666664
344888,car,14,0.055661283,0.0625
344888,car,15,0.052440323,0.04861111111111111
344888,car,16,0.05096153,0.05381944444444445
344888,car,17,0.052175004,0.0763888888888889
344888,car,18,0.055085067,0.08854166666666667
344888,car,19,0.06880392,0.10069444444444445
344888,car,20,0.0692545,0.1267361111111111
344888,car,21,0.064351186,0.11805555555555555
344888,car,22,0.062238667,0.11284722222222222
344888,car,23,0.061900456,0.13541666666666666
344888,car,24,0.0562238,0.13194444444444445
344888,car,25,0.055341914,0.11458333333333333
344888,car,26,0.05460699,0.140625
344888,car,27,0.05337949,0.1857638888888889
344888,car,28,0.052231837,0.1875
344888,car,29,0.051241815,0.13020833333333334
344888,car,30,0.050855987,0.125
344888,car,31,0.046158448,0.07291666666666667
344888,car,32,0.040067215,0.017361111111111112
67616,car,1,0.06924392,0.2482638888888889
67616,car,2,0.06756897,0.2465277777777778
67616,car,3,0.06894955,0.2638888888888889
67616,car,4,0.06813132,0.2881944444444444
67616,car,5,0.06783645,0.2743055555555556
67616,car,6,0.06923632,0.17708333333333334
67616,car,7,0.06881462,0.06770833333333333
67616,car,8,0.084990665,0.08159722222222222
67616,car,9,0.08602419,0.08854166666666667
67616,car,10,0.08734658,0.09027777777777778
67616,car,11,0.090217024,0.09722222222222222
67616,car,12,0.07907417,0.06944444444444445
67616,car,13,0.08006975,0.0920138888888889
67616,car,14,0.08268905,0.08854166666666667
67616,car,15,0.09072182,0.0763888888888889
67616,car,16,0.09685512,0.08506944444444445
67616,car,17,0.08978321,0.09895833333333333
67616,car,18,0.08012761,0.078125
67616,car,19,0.08121514,0.08854166666666667
67616,car,20,0.07444472,0.08333333333333333
67616,car,21,0.075335495,0.08159722222222222
67616,car,22,0.08254862,0.08333333333333333
67616,car,23,0.082936086,0.09722222222222222
67616,car,24,0.07874419,0.0920138888888889
67616,car,25,0.07103361,0.09895833333333333
67616,car,26,0.07120837,0.09722222222222222
67616,car,27,0.07357575,0.10243055555555555
67616,car,28,0.07181197,0.13020833333333334
67616,car,29,0.06664421,0.0954861111111111
67616,car,30,0.06400957,0.08680555555555555
67616,car,31,0.053994667,0.06944444444444445
67616,car,32,0.03863132,0.019097222222222224
160012,car,1,0.05968,0.2326388888888889
160012,car,2,0.057416532,0.234375
160012,car,3,0.057515103,0.2760416666666667
160012,car,4,0.057565026,0.2708333333333333
160012,car,5,0.05532851,0.2690972222222222
160012,car,6,0.051684387,0.22743055555555555
160012,car,7,0.042459264,0.19791666666666666
160012,car,8,0.042426623,0.18229166666666666
160012,car,9,0.043021407,0.14756944444444445
160012,car,10,0.05199767,0.13020833333333334
160012,car,11,0.05310311,0.2621527777777778
160012,car,12,0.0429511,0.1736111111111111
160012,car,13,0.04868634,0.2621527777777778
160012,car,14,0.053710155,0.18229166666666666
160012,car,15,0.052528203,0.1545138888888889
160012,car,16,0.06293806,0.1545138888888889
160012,car,17,0.066454284,0.15625
160012,car,18,0.06561783,0.1111111111111111
160012,car,19,0.08452129,0.14583333333333334
160012,car,20,0.086802416,0.1111111111111111
160012,car,21,0.09029574,0.109375
160012,car,22,0.09106121,0.09375
160012,car,23,0.09163871,0.08333333333333333
160012,car,24,0.08251794,0.08680555555555555
160012,car,25,0.0798337,0.0920138888888889
160012,car,26,0.07922189,0.0954861111111111
160012,car,27,0.08097437,0.1111111111111111
160012,car,28,0.08120242,0.11458333333333333
160012,car,29,0.0766755,0.11631944444444445
160012,car,30,0.07670543,0.13194444444444445
160012,car,31,0.07027465,0.078125
160012,car,32,0.038190763,0.012152777777777778
276707,car,1,0.07107936,0.2638888888888889
276707,car,2,0.06917381,0.2673611111111111
276707,car,3,0.069226585,0.2916666666666667
276707,car,4,0.06765902,0.2760416666666667
276707,car,5,0.06828907,0.24131944444444445
276707,car,6,0.0653303,0.0954861111111111
276707,car,7,0.052628994,0.036458333333333336
276707,car,8,0.05382161,0.03125
276707,car,9,0.049856696,0.041666666666666664
276707,car,10,0.058308102,0.03993055555555555
276707,car,11,0.05140394,0.03125
276707,car,12,0.048129052,0.026041666666666668
276707,car,13,0.052957974,0.043402777777777776
276707,car,14,0.052293736,0.034722222222222224
276707,car,15,0.054205798,0.03298611111111111
276707,car,16,0.06542203,0.04513888888888889
276707,car,17,0.063128576,0.046875
276707,car,18,0.054275807,0.03298611111111111
276707,car,19,0.06426527,0.04513888888888889
276707,car,20,0.07207937,0.046875
276707,car,21,0.07274114,0.04513888888888889
276707,car,22,0.078641854,0.04861111111111111
276707,car,23,0.07530181,0.06076388888888889
276707,car,24,0.07403939,0.08333333333333333
276707,car,25,0.06930515,0.06597222222222222
276707,car,26,0.06939927,0.06944444444444445
276707,car,27,0.06710999,0.07291666666666667
276707,car,28,0.061572373,0.08333333333333333
276707,car,29,0.055142984,0.06770833333333333
276707,car,30,0.047942735,0.07118055555555555
276707,car,31,0.037085738,0.03993055555555555
276707,car,32,0.036584027,0.012152777777777778
506707,car,1,0.07403243,0.22395833333333334
506707,car,2,0.07118411,0.22395833333333334
506707,car,3,0.07142867,0.24305555555555555
506707,car,4,0.0693516,0.25
506707,car,5,0.06875694,0.2465277777777778
506707,car,6,0.07105024,0.08506944444444445
506707,car,7,0.07098257,0.057291666666666664
506707,car,8,0.07612839,0.057291666666666664
506707,car,9,0.08074388,0.07465277777777778
506707,car,10,0.0809367,0.0763888888888889
506707,car,11,0.08613259,0.1111111111111111
506707,car,12,0.07926887,0.0642361111111111
506707,car,13,0.07774594,0.06944444444444445
506707,car,14,0.08430506,0.078125
506707,car,15,0.08360011,0.059027777777777776
506707,car,16,0.09757303,0.0642361111111111
506707,car,17,0.1077049,0.06944444444444445
506707,car,18,0.10752867,0.06944444444444445
506707,car,19,0.12636068,0.06597222222222222
506707,car,20,0.12169717,0.0642361111111111
506707,car,21,0.1216745,0.07118055555555555
506707,car,22,0.12430376,0.07465277777777778
506707,car,23,0.1231503,0.08333333333333333
506707,car,24,0.11809109,0.0763888888888889
506707,car,25,0.11414711,0.06597222222222222
506707,car,26,0.112520576,0.07465277777777778
506707,car,27,0.1119199,0.08506944444444445
506707,car,28,0.10895298,0.09027777777777778
506707,car,29,0.10587264,0.06770833333333333
506707,car,30,0.10423777,0.08680555555555555
506707,car,31,0.09176295,0.04861111111111111
506707,car,32,0.03907277,0.012152777777777778
200961,car,1,0.0535172,0.3038194444444444
200961,car,2,0.051407658,0.3038194444444444
200961,car,3,0.051536962,0.3177083333333333
200961,car,4,0.050933674,0.3229166666666667
200961,car,5,0.056470506,0.3107638888888889
200961,car,6,0.060009874,0.2743055555555556
200961,car,7,0.057064608,0.16145833333333334
200961,car,8,0.064046316,0.046875
200961,car,9,0.0669564,0.036458333333333336
200961,car,10,0.07750487,0.036458333333333336
200961,car,11,0.07749285,0.06597222222222222
200961,car,12,0.07252627,0.024305555555555556
200961,car,13,0.076478995,0.052083333333333336
200961,car,14,0.07017008,0.026041666666666668
200961,car,15,0.060767002,0.029513888888888888
200961,car,16,0.07444395,0.029513888888888888
200961,car,17,0.07739897,0.043402777777777776
200961,car,18,0.069194816,0.0625
200961,car,19,0.07667486,0.06597222222222222
200961,car,20,0.07642246,0.0642361111111111
200961,car,21,0.07681954,0.0642361111111111
200961,car,22,0.07694774,0.07118055555555555
200961,car,23,0.077132866,0.09895833333333333
200961,car,24,0.0717469,0.08854166666666667
200961,car,25,0.067561194,0.078125
200961,car,26,0.068754226,0.0763888888888889
200961,car,27,0.06967576,0.1076388888888889
200961,car,28,0.06451322,0.1111111111111111
200961,car,29,0.060479105,0.04861111111111111
200961,car,30,0.052945923,0.04861111111111111
200961,car,31,0.040244028,0.026041666666666668
200961,car,32,0.038292564,0.010416666666666666
319607,car,1,0.06446062,0.22569444444444445
319607,car,2,0.060492203,0.21875
319607,car,3,0.060694285,0.2482638888888889
319607,car,4,0.05924178,0.265625
319607,car,5,0.057281658,0.2604166666666667
319607,car,6,0.05714887,0.2204861111111111
319607,car,7,0.055078708,0.1371527777777778
319607,car,8,0.06674048,0.05555555555555555
319607,car,9,0.06764395,0.04861111111111111
319607,car,10,0.07295065,0.05381944444444445
319607,car,11,0.076943345,0.046875
319607,car,12,0.07516102,0.03993055555555555
319607,car,13,0.07305989,0.05555555555555555
319607,car,14,0.0806078,0.050347222222222224
319607,car,15,0.083672896,0.04861111111111111
319607,car,16,0.09636671,0.06770833333333333
319607,car,17,0.095610276,0.057291666666666664
319607,car,18,0.09565015,0.029513888888888888
319607,car,19,0.104648024,0.04513888888888889
319607,car,20,0.09897281,0.052083333333333336
319607,car,21,0.090667896,0.052083333333333336
319607,car,22,0.089977205,0.05381944444444445
319607,car,23,0.09484857,0.057291666666666664
319607,car,24,0.07981558,0.0642361111111111
319607,car,25,0.07624795,0.05381944444444445
319607,car,26,0.070540026,0.057291666666666664
319607,car,27,0.07265841,0.06597222222222222
319607,car,28,0.07236552,0.0763888888888889
319607,car,29,0.06583344,0.06597222222222222
319607,car,30,0.06732266,0.05555555555555555
319607,car,31,0.0628036,0.04861111111111111
319607,car,32,0.04073489,0.008680555555555556
79034,car,1,0.058772873,0.3177083333333333
79034,car,2,0.05581095,0.3159722222222222
79034,car,3,0.05515541,0.328125
79034,car,4,0.051703457,0.3194444444444444
79034,car,5,0.04687754,0.2916666666666667
79034,car,6,0.04427764,0.04513888888888889
79034,car,7,0.043581486,0.022569444444444444
79034,car,8,0.043348357,0.017361111111111112
79034,car,9,0.043480847,0.024305555555555556
79034,car,10,0.049452856,0.027777777777777776
79034,car,11,0.04591534,0.034722222222222224
79034,car,12,0.04355759,0.020833333333333332
79034,car,13,0.044598434,0.057291666666666664
79034,car,14,0.054039042,0.03298611111111111
79034,car,15,0.060941413,0.017361111111111112
79034,car,16,0.074393645,0.017361111111111112
79034,car,17,0.0850432,0.050347222222222224
79034,car,18,0.09008666,0.0642361111111111
79034,car,19,0.11043907,0.06770833333333333
79034,car,20,0.11003085,0.06076388888888889
79034,car,21,0.107854374,0.06076388888888889
79034,car,22,0.1042203,0.06597222222222222
79034,car,23,0.10307344,0.06770833333333333
79034,car,24,0.09564558,0.059027777777777776
79034,car,25,0.093515016,0.078125
79034,car,26,0.09110191,0.08333333333333333
79034,car,27,0.088659644,0.10243055555555555
79034,car,28,0.089917555,0.125
79034,car,29,0.08745077,0.07291666666666667
79034,car,30,0.082932875,0.06770833333333333
79034,car,31,0.074357405,0.050347222222222224
79034,car,32,0.037974566,0.012152777777777778
255917,car,1,0.06671848,0.3385416666666667
255917,car,2,0.063916385,0.3368055555555556
255917,car,3,0.06508818,0.3489583333333333
255917,car,4,0.06286384,0.3402777777777778
255917,car,5,0.060327616,0.24479166666666666
255917,car,6,0.06301266,0.13020833333333334
255917,car,7,0.06461631,0.09895833333333333
255917,car,8,0.07716293,0.09722222222222222
255917,car,9,0.07979566,0.1111111111111111
255917,car,10,0.07522168,0.10590277777777778
255917,car,11,0.07654593,0.13368055555555555
255917,car,12,0.070013285,0.11458333333333333
255917,car,13,0.07149187,0.140625
255917,car,14,0.07797018,0.1545138888888889
255917,car,15,0.08737503,0.1440972222222222
255917,car,16,0.099405766,0.1579861111111111
255917,car,17,0.090990365,0.15104166666666666
255917,car,18,0.08629009,0.1423611111111111
255917,car,19,0.09218505,0.1371527777777778
255917,car,20,0.08749761,0.14583333333333334
255917,car,21,0.087722495,0.1371527777777778
255917,car,22,0.09257366,0.15625
255917,car,23,0.086693086,0.1753472222222222
255917,car,24,0.077162206,0.1371527777777778
255917,car,25,0.076962925,0.140625
255917,car,26,0.08002271,0.1440972222222222
255917,car,27,0.08405188,0.1840277777777778
255917,car,28,0.083858624,0.2048611111111111
255917,car,29,0.07789805,0.14930555555555555
255917,car,30,0.07284173,0.14756944444444445
255917,car,31,0.065924704,0.125
255917,car,32,0.037503973,0.019097222222222224
109441,car,1,0.063234314,0.390625
109441,car,2,0.059342742,0.3836805555555556
109441,car,3,0.059449837,0.40625
109441,car,4,0.056993783,0.3975694444444444
109441,car,5,0.051827736,0.3385416666666667
109441,car,6,0.04845798,0.0920138888888889
109441,car,7,0.04544016,0.04513888888888889
109441,car,8,0.043276284,0.03993055555555555
109441,car,9,0.043343984,0.041666666666666664
109441,car,10,0.044940956,0.046875
109441,car,11,0.046623267,0.057291666666666664
109441,car,12,0.04315477,0.041666666666666664
109441,car,13,0.04284417,0.109375
109441,car,14,0.04914915,0.07465277777777778
109441,car,15,0.049381286,0.03298611111111111
109441,car,16,0.05931253,0.05381944444444445
109441,car,17,0.06444374,0.059027777777777776
109441,car,18,0.07295187,0.03298611111111111
109441,car,19,0.08727302,0.03993055555555555
109441,car,20,0.086126536,0.0642361111111111
109441,car,21,0.085466325,0.06944444444444445
109441,car,22,0.08713008,0.08333333333333333
109441,car,23,0.0862712,0.08854166666666667
109441,car,24,0.07603353,0.0763888888888889
109441,car,25,0.07614196,0.06770833333333333
109441,car,26,0.07919249,0.08506944444444445
109441,car,27,0.084180266,0.10069444444444445
109441,car,28,0.08342865,0.11284722222222222
109441,car,29,0.08055927,0.08333333333333333
109441,car,30,0.079977974,0.08333333333333333
109441,car,31,0.0727115,0.05381944444444445
109441,car,32,0.03998563,0.008680555555555556
45596,car,1,0.059985735,0.22395833333333334
45596,car,2,0.057622246,0.22569444444444445
45596,car,3,0.056732982,0.24479166666666666
45596,car,4,0.054538295,0.2378472222222222
45596,car,5,0.051524602,0.234375
45596,car,6,0.04459198,0.09722222222222222
45596,car,7,0.04239432,0.07118055555555555
45596,car,8,0.04223907,0.046875
45596,car,9,0.04235956,0.057291666666666664
45596,car,10,0.04490904,0.05381944444444445
45596,car,11,0.050465275,0.09895833333333333
45596,car,12,0.04389908,0.052083333333333336
45596,car,13,0.0428823,0.0920138888888889
45596,car,14,0.05704142,0.050347222222222224
45596,car,15,0.05242738,0.04513888888888889
45596,car,16,0.061475113,0.043402777777777776
45596,car,17,0.06541069,0.06076388888888889
45596,car,18,0.0690909,0.046875
45596,car,19,0.08005318,0.04861111111111111
45596,car,20,0.07362201,0.043402777777777776
45596,car,21,0.07801008,0.03819444444444445
45596,car,22,0.08100669,0.03125
45596,car,23,0.078680545,0.04513888888888889
45596,car,24,0.07133619,0.0625
45596,car,25,0.07101612,0.05555555555555555
45596,car,26,0.072117314,0.05555555555555555
45596,car,27,0.07455514,0.050347222222222224
45596,car,28,0.07537603,0.052083333333333336
45596,car,29,0.07181432,0.043402777777777776
45596,car,30,0.07016455,0.03993055555555555
45596,car,31,0.064217426,0.027777777777777776
45596,car,32,0.038633436,0.005208333333333333
201934,car,1,0.05929073,0.23958333333333334
201934,car,2,0.05758428,0.23958333333333334
201934,car,3,0.056474157,0.2725694444444444
201934,car,4,0.05636403,0.265625
201934,car,5,0.05635523,0.2517361111111111
201934,car,6,0.05939029,0.1909722222222222
201934,car,7,0.057691492,0.03993055555555555
201934,car,8,0.06309362,0.03993055555555555
201934,car,9,0.06910387,0.04513888888888889
201934,car,10,0.07560627,0.06597222222222222
201934,car,11,0.084208965,0.09895833333333333
201934,car,12,0.08437454,0.06770833333333333
201934,car,13,0.08300742,0.10590277777777778
201934,car,14,0.083409816,0.07291666666666667
201934,car,15,0.08484267,0.06944444444444445
201934,car,16,0.09821686,0.0798611111111111
201934,car,17,0.1007823,0.0954861111111111
201934,car,18,0.10047676,0.08159722222222222
201934,car,19,0.108559415,0.09375
201934,car,20,0.10443704,0.08506944444444445
201934,car,21,0.104071975,0.057291666666666664
201934,car,22,0.109122835,0.078125
201934,car,23,0.10447028,0.09722222222222222
201934,car,24,0.09723757,0.08333333333333333
201934,car,25,0.0928007,0.08506944444444445
201934,car,26,0.09508473,0.10416666666666667
201934,car,27,0.096230336,0.10243055555555555
201934,car,28,0.09417795,0.1076388888888889
201934,car,29,0.08787001,0.09895833333333333
201934,car,30,0.082482405,0.1232638888888889
201934,car,31,0.07203384,0.08854166666666667
201934,car,32,0.039195668,0.005208333333333333
326541,car,1,0.069349185,0.2708333333333333
326541,car,2,0.06786445,0.2725694444444444
326541,car,3,0.06805514,0.3055555555555556
326541,car,4,0.06651372,0.3263888888888889
326541,car,5,0.06395917,0.2881944444444444
326541,car,6,0.06127391,0.19444444444444445
326541,car,7,0.060957573,0.059027777777777776
326541,car,8,0.070949405,0.046875
326541,car,9,0.07566578,0.052083333333333336
326541,car,10,0.07294743,0.04513888888888889
326541,car,11,0.07602483,0.0763888888888889
326541,car,12,0.06770296,0.0642361111111111
326541,car,13,0.06767766,0.10069444444444445
326541,car,14,0.058554646,0.07118055555555555
326541,car,15,0.06689127,0.06597222222222222
326541,car,16,0.063737355,0.08506944444444445
326541,car,17,0.066249356,0.08333333333333333
326541,car,18,0.055967823,0.08159722222222222
326541,car,19,0.057429012,0.08506944444444445
326541,car,20,0.060280226,0.09027777777777778
326541,car,21,0.0579098,0.0642361111111111
326541,car,22,0.061594028,0.06944444444444445
326541,car,23,0.059715237,0.07465277777777778
326541,car,24,0.06457077,0.0798611111111111
326541,car,25,0.059136454,0.05381944444444445
326541,car,26,0.05960284,0.057291666666666664
326541,car,27,0.06417984,0.06944444444444445
326541,car,28,0.06399862,0.07465277777777778
326541,car,29,0.0588071,0.06770833333333333
326541,car,30,0.049341977,0.09027777777777778
326541,car,31,0.045665376,0.059027777777777776
326541,car,32,0.03863228,0.006944444444444444
174482,car,1,0.060700223,0.3072916666666667
174482,car,2,0.057965767,0.3072916666666667
174482,car,3,0.056740217,0.3454861111111111
174482,car,4,0.05388823,0.3541666666666667
174482,car,5,0.04980629,0.3454861111111111
174482,car,6,0.048403375,0.3020833333333333
174482,car,7,0.043149054,0.19270833333333334
174482,car,8,0.048045266,0.109375
174482,car,9,0.06120698,0.0954861111111111
174482,car,10,0.058101542,0.09027777777777778
174482,car,11,0.04987195,0.11631944444444445
174482,car,12,0.04540804,0.06944444444444445
174482,car,13,0.04734477,0.1545138888888889
174482,car,14,0.05320822,0.09895833333333333
174482,car,15,0.05373667,0.09375
174482,car,16,0.06920555,0.10069444444444445
174482,car,17,0.07203309,0.11284722222222222
174482,car,18,0.06606342,0.08159722222222222
174482,car,19,0.081149176,0.10590277777777778
174482,car,20,0.08693672,0.078125
174482,car,21,0.08619857,0.06770833333333333
174482,car,22,0.08945249,0.06597222222222222
174482,car,23,0.083038025,0.07291666666666667
174482,car,24,0.07619172,0.07118055555555555
174482,car,25,0.070545994,0.0642361111111111
174482,car,26,0.07055302,0.078125
174482,car,27,0.07256813,0.09027777777777778
174482,car,28,0.06842551,0.09895833333333333
174482,car,29,0.06267157,0.0920138888888889
174482,car,30,0.059145544,0.0920138888888889
