image_id,label,feature_type,sim_pos,margin,top1_acc
185250,dog,mean_no_cls,0.014850002,-0.03815041,0
185250,dog,mean_with_cls,0.014824899,-0.038181834,0
71226,dog,cls,-0.021368608,-0.04476466,0
71226,dog,mean_no_cls,0.011602906,-0.03603884,0
71226,dog,mean_with_cls,0.011571796,-0.03603325,0
190140,dog,cls,0.015149167,-0.016121754,0
190140,dog,mean_no_cls,0.017718494,-0.02907852,0
190140,dog,mean_with_cls,0.017736817,-0.029048143,0
534270,dog,cls,-0.01245747,-0.029739808,0
534270,dog,mean_no_cls,0.013871589,-0.034266382,0
534270,dog,mean_with_cls,0.013843151,-0.03426134,0
78823,dog,cls,-0.025660023,-0.03283748,0
78823,dog,mean_no_cls,0.014043703,-0.031460922,0
78823,dog,mean_with_cls,0.014003683,-0.03147019,0
549220,dog,cls,-0.007249878,-0.019327328,0
549220,dog,mean_no_cls,0.012598914,-0.039417733,0
549220,dog,mean_with_cls,0.012591714,-0.039395206,0
209613,dog,cls,-0.0055034086,-0.032777153,0
209613,dog,mean_no_cls,0.010528277,-0.03640407,0
209613,dog,mean_with_cls,0.010510619,-0.036410287,0
520301,dog,cls,-0.0062166797,-0.018001635,0
520301,dog,mean_no_cls,0.009772981,-0.038067184,0
520301,dog,mean_with_cls,0.0097587425,-0.038038813,0
22192,dog,cls,-0.007847357,-0.028405044,0
22192,dog,mean_no_cls,0.015434528,-0.031768285,0
22192,dog,mean_with_cls,0.015413992,-0.03175413,0
318908,dog,cls,-0.01372633,-0.033277847,0
318908,dog,mean_no_cls,0.013812181,-0.033771995,0
318908,dog,mean_with_cls,0.013792768,-0.033790965,0
236592,dog,cls,-0.025218494,-0.041029215,0
236592,dog,mean_no_cls,0.0061906087,-0.043021396,0
236592,dog,mean_with_cls,0.0061379797,-0.04307485,0
169076,dog,cls,-0.020158503,-0.020619486,0
169076,dog,mean_no_cls,0.011542417,-0.03742715,0
169076,dog,mean_with_cls,0.011515025,-0.03742413,0
311190,dog,cls,-0.01591574,-0.036514662,0
311190,dog,mean_no_cls,0.011962399,-0.037735395,0
311190,dog,mean_with_cls,0.011943949,-0.037738696,0
372819,dog,cls,-0.020997725,-0.026003923,0
372819,dog,mean_no_cls,0.01403836,-0.03003669,0
372819,dog,mean_with_cls,0.014013041,-0.030046593,0
395801,dog,cls,0.0025199251,-0.0110096,0
395801,dog,mean_no_cls,0.01616358,-0.034400478,0
395801,dog,mean_with_cls,0.01616813,-0.034392342,0
415990,dog,cls,0.026275098,-0.0204967,0
415990,dog,mean_no_cls,0.018224008,-0.024786375,0
415990,dog,mean_with_cls,0.018239569,-0.024796747,0
179392,dog,cls,0.005514789,-0.017509282,0
179392,dog,mean_no_cls,0.010973909,-0.045142647,0
179392,dog,mean_with_cls,0.010980882,-0.045137472,0
267300,dog,cls,-0.020237282,-0.032162942,0
267300,dog,mean_no_cls,0.011813698,-0.040087916,0
267300,dog,mean_with_cls,0.011771507,-0.04009203,0
355240,dog,cls,-0.014564257,-0.025892299,0
355240,dog,mean_no_cls,0.015959201,-0.032288842,0
355240,dog,mean_with_cls,0.015928151,-0.0323022,0
134112,dog,cls,-0.026751112,-0.039260883,0
134112,dog,mean_no_cls,0.009498503,-0.04221058,0
134112,dog,mean_with_cls,0.009463422,-0.04223174,0
427034,dog,cls,-0.0074604894,-0.033772413,0
427034,dog,mean_no_cls,0.010986149,-0.03993723,0
427034,dog,mean_with_cls,0.010970632,-0.03995101,0
562561,dog,cls,-0.027468348,-0.041925326,0
562561,dog,mean_no_cls,0.013455074,-0.03459839,0
562561,dog,mean_with_cls,0.013406777,-0.03461165,0
224200,dog,cls,-0.010215616,-0.022928227,0
224200,dog,mean_no_cls,0.017530387,-0.03244757,0
224200,dog,mean_with_cls,0.017503193,-0.03245884,0
145781,dog,cls,-0.02331018,-0.039999664,0
145781,dog,mean_no_cls,0.010445333,-0.03876584,0
145781,dog,mean_with_cls,0.010408538,-0.038783494,0
424162,dog,cls,-0.037762005,-0.052126713,0
424162,dog,mean_no_cls,0.008562281,-0.045809034,0
424162,dog,mean_with_cls,0.00851653,-0.045827836,0
241326,dog,cls,-0.026179329,-0.032045346,0
241326,dog,mean_no_cls,0.011015706,-0.03937885,0
241326,dog,mean_with_cls,0.01097489,-0.039385848,0
305343,dog,cls,-0.0029604854,-0.026695602,0
305343,dog,mean_no_cls,0.008096015,-0.03667707,0
305343,dog,mean_with_cls,0.008090219,-0.036657527,0
446522,dog,cls,-0.015774932,-0.018127488,0
446522,dog,mean_no_cls,0.012454418,-0.037586987,0
446522,dog,mean_with_cls,0.012425046,-0.037574682,0
143961,dog,cls,-0.010872565,-0.023739794,0
143961,dog,mean_no_cls,0.011741551,-0.043412626,0
143961,dog,mean_with_cls,0.01171723,-0.04338406,0
53529,dog,cls,-0.00045642676,-0.02093402,0
53529,dog,mean_no_cls,0.011747327,-0.03718758,0
53529,dog,mean_with_cls,0.011741974,-0.037137672,0
170278,dog,cls,-0.01975845,-0.03912154,0
170278,dog,mean_no_cls,0.012610329,-0.03577161,0
170278,dog,mean_with_cls,0.012580961,-0.035767265,0
367082,dog,cls,-0.017916238,-0.023543214,0
367082,dog,mean_no_cls,0.011047592,-0.039153136,0
367082,dog,mean_with_cls,0.0110221235,-0.039148454,0
486479,dog,cls,-0.007095094,-0.019121356,0
486479,dog,mean_no_cls,0.011216084,-0.03447005,0
486479,dog,mean_with_cls,0.011197303,-0.034454066,0
459500,car,cls,0.012598766,-0.00696137,0
459500,car,mean_no_cls,0.040069718,-0.008267641,0
459500,car,mean_with_cls,0.04007033,-0.008240964,0
416885,car,cls,0.008150355,0.006333036,1
416885,car,mean_no_cls,0.04115897,-0.012081236,0
416885,car,mean_with_cls,0.041140728,-0.012042999,0
499181,car,cls,0.003264782,-0.01663728,0
499181,car,mean_no_cls,0.039654814,-0.011547796,0
499181,car,mean_with_cls,0.039636526,-0.011522159,0
460147,car,cls,-0.0031866534,-0.021018978,0
460147,car,mean_no_cls,0.041089784,-0.011500068,0
460147,car,mean_with_cls,0.0410657,-0.011492103,0
349860,car,cls,-0.0014824183,-0.028824972,0
349860,car,mean_no_cls,0.042104807,-0.0033289343,0
349860,car,mean_with_cls,0.042083446,-0.0033250675,0
274411,car,cls,0.0047543244,-0.021320015,0
274411,car,mean_no_cls,0.041644584,-0.0046956204,0
274411,car,mean_with_cls,0.04163508,-0.0046844557,0
542423,car,cls,0.00809324,0.0059732758,1
542423,car,mean_no_cls,0.042194363,-0.008727197,0
542423,car,mean_with_cls,0.042176913,-0.008705612,0
354753,car,cls,0.010127289,-0.010327935,0
354753,car,mean_no_cls,0.040685896,-0.00781377,0
354753,car,mean_with_cls,0.040688213,-0.0078103393,0
293794,car,cls,0.010409083,-0.014769297,0
293794,car,mean_no_cls,0.038551677,-0.01631054,0
293794,car,mean_with_cls,0.03853999,-0.016303904,0
344909,car,cls,0.02427689,0.009873436,1
344909,car,mean_no_cls,0.03973106,-0.010345109,0
344909,car,mean_with_cls,0.03974004,-0.0103014335,0
323828,car,cls,0.015649267,-0.01472006,0
323828,car,mean_no_cls,0.043873943,-0.00789975,0
323828,car,mean_with_cls,0.04386377,-0.007887401,0
488664,car,cls,0.007888084,-0.024539823,0
488664,car,mean_no_cls,0.044201486,-0.0018292777,0
488664,car,mean_with_cls,0.044194702,-0.0018183812,0
356424,car,cls,-0.022529855,-0.038780153,0
356424,car,mean_no_cls,0.037504233,-0.011549469,0
356424,car,mean_with_cls,0.037465706,-0.011555772,0
521052,car,cls,-0.011158969,-0.02008841,0
521052,car,mean_no_cls,0.044477697,-0.0064006,0
521052,car,mean_with_cls,0.044443797,-0.006376501,0
344888,car,cls,-0.0026350035,-0.053555895,0
344888,car,mean_no_cls,0.040975172,-0.0036846735,0
344888,car,mean_with_cls,0.040952105,-0.0036708005,0
67616,car,cls,0.008047217,0.003232535,1
67616,car,mean_no_cls,0.03643822,-0.011822224,0
67616,car,mean_with_cls,0.036424436,-0.011807151,0
160012,car,cls,-0.0038617156,-0.00056903576,0
160012,car,mean_no_cls,0.045527197,-0.007961877,0
160012,car,mean_with_cls,0.045507867,-0.007956035,0
276707,car,cls,-0.0071331495,-0.030345134,0
276707,car,mean_no_cls,0.038227,-0.010581233,0
276707,car,mean_with_cls,0.038204063,-0.010577891,0
506707,car,cls,0.024236247,-0.009669881,0
506707,car,mean_no_cls,0.04298525,-0.009313393,0
506707,car,mean_with_cls,0.042993587,-0.009306338,0
200961,car,cls,0.015785627,0.013158897,1
200961,car,mean_no_cls,0.041558664,-0.0067273118,0
200961,car,mean_with_cls,0.04154795,-0.006701242,0
319607,car,cls,0.013679333,0.004002814,1
319607,car,mean_no_cls,0.044753756,-0.009073265,0
319607,car,mean_with_cls,0.044749256,-0.009027455,0
79034,car,cls,0.02651014,0.010180563,1
79034,car,mean_no_cls,0.040510174,-0.008000027,0
79034,car,mean_with_cls,0.040514775,-0.00797224,0
255917,car,cls,-0.018421859,-0.031750232,0
255917,car,mean_no_cls,0.040412035,-0.007205799,0
255917,car,mean_with_cls,0.04036366,-0.00722922,0
109441,car,cls,0.017243233,-0.0078035966,0
109441,car,mean_no_cls,0.04087402,-0.0051200837,0
109441,car,mean_with_cls,0.040883027,-0.005103197,0
45596,car,cls,-0.0032394885,-0.022854596,0
45596,car,mean_no_cls,0.042513832,-0.013150066,0
45596,car,mean_with_cls,0.04248082,-0.0131782815,0
201934,car,cls,-0.0030882799,-0.008189204,0
201934,car,mean_no_cls,0.039320916,-0.011142783,0
201934,car,mean_with_cls,0.039281193,-0.01114415,0
326541,car,cls,0.0120970495,-0.005484525,0
326541,car,mean_no_cls,0.045164086,-0.0064671487,0
326541,car,mean_with_cls,0.045154095,-0.006423969,0
174482,car,cls,0.0036127751,-0.0022580263,0
174482,car,mean_no_cls,0.0476969,-0.005205024,0
174482,car,mean_with_cls,0.04767898,-0.0051471516,0
463849,car,cls,-0.019089868,-0.027832428,0
463849,car,mean_no_cls,0.04254643,-0.0033826604,0
463849,car,mean_with_cls,0.042517647,-0.003416922,0
225532,car,cls,-0.00063089863,-0.03543787,0
225532,car,mean_no_cls,0.039550014,-0.006771937,0
225532,car,mean_with_cls,0.039524995,-0.0067977197,0
439623,car,cls,0.008351315,-0.0033934116,0
439623,car,mean_no_cls,0.037036926,-0.013067193,0
439623,car,mean_with_cls,0.037018366,-0.013055179,0
380706,car,cls,-0.0066985004,-0.010380359,0
380706,car,mean_no_cls,0.036755286,-0.0119544715,0
380706,car,mean_with_cls,0.03672589,-0.011928029,0
61108,car,cls,0.0032586697,-0.005686704,0
61108,car,mean_no_cls,0.04312534,-0.016273122,0
61108,car,mean_with_cls,0.04310438,-0.016239427,0
338986,car,cls,0.008372823,-0.012304148,0
338986,car,mean_no_cls,0.038705833,-0.0051463135,0
338986,car,mean_with_cls,0.03868978,-0.0051440746,0
396338,car,cls,-0.0060702157,-0.020733068,0
396338,car,mean_no_cls,0.039673563,-0.019360889,0
396338,car,mean_with_cls,0.039634377,-0.019365259,0
295809,car,cls,0.015751682,-0.0020462275,0
295809,car,mean_no_cls,0.040088557,-0.0071394257,0
295809,car,mean_with_cls,0.04009307,-0.0070898235,0
563653,car,cls,0.014452287,-0.0032909093,0
563653,car,mean_no_cls,0.03951139,-0.0071429163,0
563653,car,mean_with_cls,0.03952049,-0.0071056373,0
89556,car,cls,-0.00026800635,-0.010739824,0
89556,car,mean_no_cls,0.039921455,-0.01019223,0
89556,car,mean_with_cls,0.039888635,-0.010171406,0
485237,car,cls,0.008333091,-0.01658529,0
485237,car,mean_no_cls,0.04162565,-0.0057671815,0
485237,car,mean_with_cls,0.04162486,-0.005766578,0
1532,car,cls,-0.006332044,-0.04542326,0
1532,car,mean_no_cls,0.038199864,-0.0050108433,0
1532,car,mean_with_cls,0.038172394,-0.005043313,0
166664,car,cls,0.018905113,-0.014724547,0
166664,car,mean_no_cls,0.04222586,-0.0016596243,0
166664,car,mean_with_cls,0.042222418,-0.0016434751,0
475484,car,cls,-0.008336656,-0.01626271,0
475484,car,mean_no_cls,0.038425,-0.013907421,0
475484,car,mean_with_cls,0.03839111,-0.013917789,0
227511,car,cls,0.004894291,-0.016524605,0
227511,car,mean_no_cls,0.040927287,-0.005854171,0
227511,car,mean_with_cls,0.04091058,-0.0058375187,0
446651,car,cls,0.0089565925,-0.011772241,0
446651,car,mean_no_cls,0.044119775,-0.005116027,0
446651,car,mean_with_cls,0.04410149,-0.0050968267,0
214200,car,cls,0.0041142507,-0.0035447348,0
214200,car,mean_no_cls,0.037923247,-0.0081774,0
214200,car,mean_with_cls,0.037908804,-0.008173015,0
25393,car,cls,0.01911736,-0.003786251,0
25393,car,mean_no_cls,0.043411702,-0.0061302558,0
25393,car,mean_with_cls,0.043407712,-0.0061130263,0
121506,car,cls,-0.0024960118,-0.008376036,0
121506,car,mean_no_cls,0.038923804,-0.016881514,0
121506,car,mean_with_cls,0.038896758,-0.016879592,0
369442,car,cls,0.005739749,-0.01905612,0
369442,car,mean_no_cls,0.045867898,-0.008022204,0
369442,car,mean_with_cls,0.045838505,-0.00804412,0
336658,car,cls,0.0151179405,0.0034104576,1
336658,car,mean_no_cls,0.04177961,-0.005946085,0
336658,car,mean_with_cls,0.041778646,-0.005926665,0
463730,car,cls,-0.011625196,-0.025688522,0
463730,car,mean_no_cls,0.038291372,-0.010209322,0
463730,car,mean_with_cls,0.038259063,-0.010206316,0
126592,car,cls,-0.0039123176,-0.011711123,0
126592,car,mean_no_cls,0.03655971,-0.005782906,0
126592,car,mean_with_cls,0.036542293,-0.0057796948,0
21839,car,cls,0.00036881003,-0.0018497806,0
21839,car,mean_no_cls,0.03779472,-0.010928139,0
21839,car,mean_with_cls,0.03776119,-0.01092178,0
442456,car,cls,-0.017948547,-0.031090202,0
442456,car,mean_no_cls,0.03927017,-0.009349626,0
442456,car,mean_with_cls,0.039229713,-0.009352945,0
167122,car,cls,0.00011581951,-0.00751035,0
167122,car,mean_no_cls,0.041478198,-0.0075326003,0
167122,car,mean_with_cls,0.0414534,-0.0075370297,0
165039,car,cls,0.009122575,-0.0051172525,0
165039,car,mean_no_cls,0.039792147,-0.00942656,0
165039,car,mean_with_cls,0.03978218,-0.0094165355,0
38048,car,cls,0.01921834,0.008944583,1
38048,car,mean_no_cls,0.04144359,-0.005412556,0
38048,car,mean_with_cls,0.04143749,-0.005363412,0
463037,car,cls,0.026302388,-0.0063293446,0
463037,car,mean_no_cls,0.044535927,-0.005897969,0
463037,car,mean_with_cls,0.044551954,-0.005897373,0
127092,car,cls,-0.0066832984,-0.01878285,0
127092,car,mean_no_cls,0.035869494,-0.007378299,0
127092,car,mean_with_cls,0.035835125,-0.0073840506,0
242411,car,cls,-0.009448662,-0.021640595,0
242411,car,mean_no_cls,0.037595365,-0.0070262104,0
242411,car,mean_with_cls,0.03756491,-0.007037215,0
175438,car,cls,0.0011056364,-0.024107656,0
175438,car,mean_no_cls,0.038832434,-0.012762245,0
175438,car,mean_with_cls,0.038814817,-0.012767751,0
338560,car,cls,0.027110528,0.014505773,1
338560,car,mean_no_cls,0.036109876,-0.013397891,0
338560,car,mean_with_cls,0.036130577,-0.013360143,0
466416,car,cls,0.032731365,0.0038438346,1
466416,car,mean_no_cls,0.045581583,-0.0054127015,0
466416,car,mean_with_cls,0.04558342,-0.0053890124,0
269942,car,cls,0.014924727,0.007772575,1
269942,car,mean_no_cls,0.04455855,-0.0023712479,0
269942,car,mean_with_cls,0.044545557,-0.002345685,0
293071,car,cls,0.011271056,0.004910132,1
293071,car,mean_no_cls,0.03909423,-0.006862834,0
293071,car,mean_with_cls,0.03907829,-0.0068291053,0
86483,car,cls,0.014545333,-0.024654448,0
86483,car,mean_no_cls,0.039419573,-0.0076719224,0
86483,car,mean_with_cls,0.039407883,-0.007660866,0
336232,car,cls,-0.0062995823,-0.037046183,0
336232,car,mean_no_cls,0.041140884,-0.013952538,0
336232,car,mean_with_cls,0.041117,-0.013964154,0
198489,car,cls,0.03344791,0.031105386,1
198489,car,mean_no_cls,0.04272925,-0.004227236,0
198489,car,mean_with_cls,0.042742137,-0.0041730255,0
523241,car,cls,-0.016938651,-0.025382694,0
523241,car,mean_no_cls,0.038889956,-0.0045216866,0
523241,car,mean_with_cls,0.038848355,-0.0045383275,0
580418,car,cls,-0.0005255486,-0.01814802,0
580418,car,mean_no_cls,0.043793265,-0.005905118,0
580418,car,mean_with_cls,0.043768447,-0.005893156,0
213255,car,cls,0.023161191,-0.002128441,0
213255,car,mean_no_cls,0.041099194,-0.015375946,0
213255,car,mean_with_cls,0.041097812,-0.015349951,0
276284,car,cls,0.0043927412,-0.01664667,0
276284,car,mean_no_cls,0.04327206,-0.0018438138,0
276284,car,mean_with_cls,0.04324441,-0.0018400922,0
74058,car,cls,0.006874436,-0.013134833,0
74058,car,mean_no_cls,0.041746892,-0.012320653,0
74058,car,mean_with_cls,0.041723818,-0.012299351,0
507797,car,cls,0.013424375,-0.0014510239,0
507797,car,mean_no_cls,0.0408753,-0.0070964955,0
507797,car,mean_with_cls,0.04086418,-0.007073462,0
254814,car,cls,0.001759486,-0.014709551,0
254814,car,mean_no_cls,0.040512167,-0.01630988,0
254814,car,mean_with_cls,0.04048446,-0.01630633,0
575243,car,cls,-0.00021027704,-0.009414378,0
575243,car,mean_no_cls,0.039433338,-0.008245476,0
575243,car,mean_with_cls,0.03941656,-0.008237354,0
9891,car,cls,-0.013240635,-0.0314219,0
9891,car,mean_no_cls,0.03576273,-0.015242204,0
9891,car,mean_with_cls,0.035722468,-0.015249621,0
565391,car,cls,-0.03336806,-0.048031703,0
565391,car,mean_no_cls,0.04173745,-0.006575931,0
565391,car,mean_with_cls,0.04166779,-0.006610006,0
289594,car,cls,-0.011537733,-0.029408902,0
289594,car,mean_no_cls,0.03659623,-0.009443715,0
289594,car,mean_with_cls,0.036573794,-0.009436619,0
313182,car,cls,0.018798597,0.013995562,1
313182,car,mean_no_cls,0.04224466,-0.0021990426,0
313182,car,mean_with_cls,0.042241644,-0.0021747649,0
511760,car,cls,0.012759075,0.00058593974,1
511760,car,mean_no_cls,0.04269959,0.002332963,1
511760,car,mean_with_cls,0.04267823,0.0023402646,1
366178,car,cls,0.014902186,-0.0028278306,0
366178,car,mean_no_cls,0.0434033,-0.0076734237,0
366178,car,mean_with_cls,0.043414142,-0.007606566,0
566282,car,cls,0.023722284,-0.0029633176,0
566282,car,mean_no_cls,0.041454513,-0.008751992,0
566282,car,mean_with_cls,0.04146989,-0.008738648,0
307074,car,cls,0.0067267795,-0.011196621,0
307074,car,mean_no_cls,0.043734647,-0.003803566,0
307074,car,mean_with_cls,0.043714657,-0.003801532,0
505942,car,cls,0.015742235,0.01098497,1
505942,car,mean_no_cls,0.047867935,-0.0041505545,0
505942,car,mean_with_cls,0.047866136,-0.004095938,0
58539,car,cls,0.013885268,-0.011854016,0
58539,car,mean_no_cls,0.03789722,-0.011013072,0
58539,car,mean_with_cls,0.03788646,-0.010990929,0
319369,car,cls,0.01030264,-0.019601803,0
319369,car,mean_no_cls,0.039774645,-0.009924874,0
319369,car,mean_with_cls,0.039767362,-0.009934917,0
230983,car,cls,-0.0060669547,-0.01235005,0
230983,car,mean_no_cls,0.039189316,-0.00043091923,0
230983,car,mean_with_cls,0.039160483,-0.00041756406,0
100274,car,cls,0.014676141,-0.018967891,0
100274,car,mean_no_cls,0.040389486,-0.009194545,0
100274,car,mean_with_cls,0.04037992,-0.009183273,0
334006,car,cls,0.004024351,-0.008935697,0
334006,car,mean_no_cls,0.036542732,-0.011072144,0
334006,car,mean_with_cls,0.036524635,-0.011048336,0
171382,car,cls,-0.013988979,-0.03389064,0
171382,car,mean_no_cls,0.039992083,-0.007521663,0
171382,car,mean_with_cls,0.039941434,-0.00754321,0
458325,car,cls,-0.008024704,-0.015034124,0
458325,car,mean_no_cls,0.037186112,-0.008370601,0
458325,car,mean_with_cls,0.037149474,-0.008365691,0
111036,car,cls,-0.011468878,-0.014515027,0
111036,car,mean_no_cls,0.0400625,-0.009046156,0
111036,car,mean_with_cls,0.040010676,-0.009049229,0
565563,car,cls,0.017421477,0.01581179,1
565563,car,mean_no_cls,0.04144617,-0.008437492,0
565563,car,mean_with_cls,0.04145305,-0.00837601,0
139099,car,cls,0.012311703,0.0048278705,1
139099,car,mean_no_cls,0.038150012,-0.015362218,0
139099,car,mean_with_cls,0.038148522,-0.015334383,0
470924,car,cls,0.0043369187,-0.0076022856,0
470924,car,mean_no_cls,0.036540907,-0.014814008,0
470924,car,mean_with_cls,0.036528118,-0.014801431,0
418696,car,cls,0.01284912,-0.0047417413,0
418696,car,mean_no_cls,0.039869096,-0.0103403665,0
418696,car,mean_with_cls,0.03986668,-0.010330543,0
147338,car,cls,0.009709241,-0.014201952,0
147338,car,mean_no_cls,0.0395943,-0.009920254,0
147338,car,mean_with_cls,0.039588127,-0.009921029,0
511999,car,cls,-0.011822451,-0.047219638,0
511999,car,mean_no_cls,0.042747922,-0.010578342,0
511999,car,mean_with_cls,0.042714704,-0.010597326,0
342128,car,cls,0.00934745,-0.0164904,0
342128,car,mean_no_cls,0.040201865,-0.0077565312,0
342128,car,mean_with_cls,0.040181115,-0.007763367,0
383289,car,cls,0.008524423,-0.011936752,0
383289,car,mean_no_cls,0.038799167,-0.013374627,0
383289,car,mean_with_cls,0.038792856,-0.013338909,0
350003,bicycle,cls,-0.0017374102,-0.016655505,0
350003,bicycle,mean_no_cls,0.048085175,0.00796932,1
350003,bicycle,mean_with_cls,0.04806573,0.007976685,1
184324,bicycle,cls,0.008281382,-0.0061847465,0
184324,bicycle,mean_no_cls,0.052371845,0.007512402,1
184324,bicycle,mean_with_cls,0.052359723,0.007518016,1
301376,bicycle,cls,0.009640049,-0.0048322715,0
301376,bicycle,mean_no_cls,0.048050538,0.00797509,1
301376,bicycle,mean_with_cls,0.04802478,0.007966995,1
196843,bicycle,cls,0.0007805128,-0.012626261,0
196843,bicycle,mean_no_cls,0.05251287,0.008808974,1
196843,bicycle,mean_with_cls,0.052475873,0.00881299,1
193926,bicycle,cls,-0.0060343146,-0.009102721,0
193926,bicycle,mean_no_cls,0.051716458,0.01136376,1
193926,bicycle,mean_with_cls,0.051673993,0.011364169,1
59635,bicycle,cls,-0.004296659,-0.006389115,0
59635,bicycle,mean_no_cls,0.050184805,0.0056542307,1
59635,bicycle,mean_with_cls,0.050156742,0.0056500137,1
210273,bicycle,cls,-0.0046815416,-0.031343777,0
210273,bicycle,mean_no_cls,0.045498677,0.004481174,1
210273,bicycle,mean_with_cls,0.045469966,0.0044660047,1
432553,bicycle,cls,0.0014793347,-0.019712208,0
432553,bicycle,mean_no_cls,0.053820662,0.011212163,1
432553,bicycle,mean_with_cls,0.053808577,0.011218339,1
185472,bicycle,cls,-0.015435642,-0.031518787,0
185472,bicycle,mean_no_cls,0.049943626,0.013994992,1
185472,bicycle,mean_with_cls,0.0499008,0.013966378,1
507037,bicycle,cls,-0.010548572,-0.01968309,0
507037,bicycle,mean_no_cls,0.05143907,0.01228046,1
507037,bicycle,mean_with_cls,0.051384058,0.012265515,1
274687,bicycle,cls,-0.00943437,-0.023213282,0
274687,bicycle,mean_no_cls,0.058458842,0.0155417025,1
274687,bicycle,mean_with_cls,0.05842603,0.015551552,1
426166,bicycle,cls,-0.014486891,-0.023796529,0
426166,bicycle,mean_no_cls,0.048143737,0.0057595223,1
426166,bicycle,mean_with_cls,0.048080694,0.005714137,1
476704,bicycle,cls,-0.00029797247,-0.015368603,0
476704,bicycle,mean_no_cls,0.04890013,0.0110705495,1
476704,bicycle,mean_with_cls,0.048866175,0.011071041,1
67616,bicycle,cls,-0.0041350927,-0.012182309,0
67616,bicycle,mean_no_cls,0.048260443,0.011822224,1
67616,bicycle,mean_with_cls,0.048231587,0.011807151,1
356612,bicycle,cls,0.01435359,-0.012843857,0
356612,bicycle,mean_no_cls,0.051324185,0.0064390525,1
356612,bicycle,mean_with_cls,0.051310882,0.0064488836,1
570834,bicycle,cls,-0.013747691,-0.036817458,0
570834,bicycle,mean_no_cls,0.061712094,0.015967865,1
570834,bicycle,mean_with_cls,0.061679274,0.015930355,1
473118,bicycle,cls,0.0031293717,-0.0023430993,0
473118,bicycle,mean_no_cls,0.04697841,0.00523445,1
473118,bicycle,mean_with_cls,0.046943955,0.0052400604,1
174482,bicycle,cls,-0.033590056,-0.039460856,0
174482,bicycle,mean_no_cls,0.052901924,0.005205024,1
174482,bicycle,mean_with_cls,0.052826133,0.0051471516,1
38829,bicycle,cls,-0.004969598,-0.023536082,0
38829,bicycle,mean_no_cls,0.053054422,0.014199678,1
38829,bicycle,mean_with_cls,0.053022295,0.014198042,1
125572,bicycle,cls,-0.00076083536,-0.023888221,0
125572,bicycle,mean_no_cls,0.04488665,0.0018869899,1
125572,bicycle,mean_with_cls,0.044865116,0.0018589422,1
11197,bicycle,cls,0.0009915773,-0.024802769,0
11197,bicycle,mean_no_cls,0.0497014,0.013875905,1
11197,bicycle,mean_with_cls,0.04966511,0.0138807185,1
472623,bicycle,cls,0.016120411,-0.03973828,0
472623,bicycle,mean_no_cls,0.051180743,0.005078152,1
472623,bicycle,mean_with_cls,0.051173627,0.0050452016,1
36844,bicycle,cls,-0.0065517463,-0.014632266,0
36844,bicycle,mean_no_cls,0.050430622,0.010241382,1
36844,bicycle,mean_with_cls,0.050378215,0.0102296695,1
259640,bicycle,cls,0.0002700854,-0.013172725,0
259640,bicycle,mean_no_cls,0.050805107,0.012766898,1
259640,bicycle,mean_with_cls,0.050765738,0.012750719,1
93717,bicycle,cls,0.018609844,-0.0011028163,0
93717,bicycle,mean_no_cls,0.04793894,0.007428594,1
93717,bicycle,mean_with_cls,0.047931455,0.0074516945,1
261888,bicycle,cls,-0.00849301,-0.03948141,0
261888,bicycle,mean_no_cls,0.042179946,-0.0006650835,0
261888,bicycle,mean_with_cls,0.042152546,-0.00067971274,0
50145,bicycle,cls,0.0033861888,-0.023496851,0
50145,bicycle,mean_no_cls,0.05240594,0.010297138,1
50145,bicycle,mean_with_cls,0.05236894,0.01028984,1
132375,bicycle,cls,-0.018086957,-0.030186106,0
132375,bicycle,mean_no_cls,0.053877592,0.009601269,1
132375,bicycle,mean_with_cls,0.053825654,0.009574782,1
448365,bicycle,cls,0.010866693,-0.020869836,0
448365,bicycle,mean_no_cls,0.04568018,0.0004977137,1
448365,bicycle,mean_with_cls,0.0456727,0.0005019754,1
228436,bicycle,cls,-0.009583404,-0.033321872,0
228436,bicycle,mean_no_cls,0.050957855,0.004678678,1
228436,bicycle,mean_with_cls,0.050906967,0.00462291,1
388258,bicycle,cls,0.00087241293,-0.022104178,0
388258,bicycle,mean_no_cls,0.047514006,0.0021142997,1
388258,bicycle,mean_with_cls,0.047491755,0.0021121688,1
571857,bicycle,cls,0.009335122,-0.017067477,0
571857,bicycle,mean_no_cls,0.042893853,0.0032157786,1
571857,bicycle,mean_with_cls,0.042883433,0.0031943284,1
295809,bicycle,cls,-0.021545123,-0.039343033,0
295809,bicycle,mean_no_cls,0.047227982,0.0071394257,1
295809,bicycle,mean_with_cls,0.047182895,0.0070898235,1
135410,bicycle,cls,-0.027219603,-0.03406235,0
135410,bicycle,mean_no_cls,0.05408555,0.017744321,1
135410,bicycle,mean_with_cls,0.053994276,0.01766736,1
226903,bicycle,cls,-0.0058995476,-0.01641849,0
226903,bicycle,mean_no_cls,0.05664916,0.014290627,1
226903,bicycle,mean_with_cls,0.056622807,0.014271829,1
259830,bicycle,cls,0.01177595,0.00048818067,1
259830,bicycle,mean_no_cls,0.05092959,0.013013028,1
259830,bicycle,mean_with_cls,0.05091648,0.0130306445,1
563604,bicycle,cls,-0.0064861253,-0.021017138,0
563604,bicycle,mean_no_cls,0.052156646,0.012969401,1
